2008-11-12,464.398,1019.98,3010.577,2045.656,65.591,1435.701,3043.676,2694.319,778.345,804.588,1540.382,415.123,355.128,230.373,257.372,226.054,425.541,242.991,640.414,182.131,2980.726,166.811,129.48,151.083,240.142,1174.653,382.271,547.535,458.579,189.535,2054.876
2008-11-13,433.328,1070.302,3003.6,1945.925,64.534,1443.286,3098.931,2676.959,763.165,860.259,1598.217,401.792,362.821,230.373,238.228,223.222,417.389,242.382,608.601,172.657,3170.645,162.232,128.803,143.709,236.455,1220.406,382.637,599.804,456.89,184.606,1999.23
2008-11-14,450.898,1040.254,3047.732,1953.54,66.252,1488.885,3125.829,2724.386,775.406,824.399,1616.499,426.359,372.047,227.055,242.306,224.183,420.297,247.993,636.564,171.014,3129.16,167.437,127.535,144.616,250.774,1229.671,401.25,568.076,457.729,184.407,1992.187
2008-11-17,433.413,1000.719,2985.774,1966.811,64.951,1419.792,3074.08,2624.071,764.429,803.177,1573.638,422.436,368.018,221.981,232.318,225.089,392.339,230.246,609.153,167.724,3106.701,162.985,129.317,143.458,243.753,1203.47,401.719,547.004,452.963,181.624,1991.003
2008-11-18,420.634,1014.162,2942.81,1909.002,63.939,1406.447,3025.659,2630.036,779.914,810.652,1520.151,391.161,361.781,212.782,218.783,224.803,387.416,222.863,580.499,156.134,3011.027,156.693,123.884,138.465,239.309,1189.483,387.165,512.37,452.927,182.493,1912.612
2008-11-19,417.08,963.706,2846.405,1897.049,63.66,1302.845,2856.665,2545.157,747.118,760.527,1424.59,390.745,353.072,207.452,216.029,222.938,379.59,203.644,593.138,153.423,2920.753,159.86,119.891,137.347,236.943,1169.368,384.679,491.834,446.642,180.811,1886.445
2008-11-20,377.147,835.753,2671.683,1822.563,59.769,1226.07,2755.32,2417.671,706.913,708.787,1416.266,365.325,324.878,198.122,207.282,218.865,347.603,194.051,547.105,138.148,2784.907,153.658,114.337,129.968,220.759,1103.676,378.242,492.012,436.071,173.24,1814.961
2008-11-21,386.952,891.62,2615.74,1875.396,57.527,1190.44,2620.596,2340.393,690.238,753.685,1286.538,364.127,330.099,208.24,204.565,218.744,358.799,203.328,557.458,147.224,2695.633,147.419,115.193,133.284,222.862,1059.452,373.128,492.012,427.038,175.385,1878.167
2008-11-24,406.812,964.448,2823.638,1847.28,60.004,1388.559,3005.494,2530.712,772.375,802.633,1482.385,404.388,380.176,208.428,204.921,215.723,408.076,238.986,625.333,139.552,3012.761,150.523,111.217,132.53,243.09,1103.882,394.683,560.475,432.056,172.511,1864.858
2008-11-25,429.911,967.019,2936.497,1933.649,61.603,1400.779,3137.755,2569.953,786.765,808.355,1527.952,422.77,395.991,204.805,206.211,218.112,437.461,244.891,651.529,143.131,2980.338,162.201,113.714,136.952,261.839,1098.796,398.9,580.484,444.706,178.568,1908.515
2008-11-26,421.593,995.944,2895.677,1909.963,62.737,1415.155,3055.784,2552.473,788.926,837.624,1599.952,423.929,387.932,214.062,218.763,217.162,423.859,243.396,648.977,152.97,3125.227,165.673,115.417,136.906,264.078,1122.018,407.607,603.949,445.11,179.293,1975.657
2008-11-27,434.61,1003.736,3007.11,1930.548,64.207,1505.628,3155.94,2619.015,803.73,837.624,1630.6,431.639,397.357,214.062,222.416,220.587,443.121,254.396,656.095,158.396,3155.081,170.578,112.747,143.284,275.092,1127.651,415.24,604.452,447.479,175.913,1981.471
2008-11-28,448.983,1064.09,3017.159,1951.662,64.515,1443.202,3090.205,2668.465,811.974,845.76,1625.396,435.631,414.347,213.186,231.415,218.147,430.77,258.796,629.524,161.148,3209.673,170.002,116.619,143.669,268.845,1107.556,412.722,613.419,435.898,175.779,2003.192
2008-12-01,436.343,955.475,2921.227,1963.02,60.901,1302.995,2832.194,2544.299,744.937,769.856,1490.385,415.858,398.671,207.457,227.793,213.755,401.429,239.302,607.167,160.946,2981.496,170.002,111.652,145.422,253.289,1058.961,404.771,559.488,432.833,176.281,1914.319
2008-12-02,415.639,946.144,2947.36,1869.255,59.269,1353.284,3027.759,2562.086,760.235,800.385,1470.812,412.429,410.585,205.176,220.081,212.878,407.3,242.759,618.082,153.048,3031.026,159.846,110.955,138.964,243.862,1048.255,408.271,564.542,429.578,177.176,1857.804
2008-12-03,419.563,936.577,2939.034,1900.809,61.409,1371.097,3059.357,2570.722,762.64,821.172,1505.731,411.812,405.785,205.674,221.888,213.209,394.062,240.925,607.315,152.042,3075.081,163.119,113.102,136.484,244.891,1035.304,418.41,553.713,418.855,175.104,1867.104
2008-12-04,421.235,901.389,2975.498,1881.727,61.855,1336.2,3017.961,2603.841,754.449,796.495,1422.238,424.341,416.061,217.207,228.104,213.335,399.957,250.302,629.753,148.665,3031.183,161.27,112.801,134.713,251.985,1038.602,421.132,562.47,411.268,177.901,1877.881
2008-12-05,407.473,888.787,2865.835,1888.633,59.741,1201.323,2819.306,2516.291,728.386,825.785,1366.699,411.632,395.183,212.397,229.784,210.552,386.849,235.965,610.889,152.021,3008.865,161.372,112.912,133.523,240.857,1038.783,415.805,558.292,408.338,178.355,1889.28
2008-12-08,442.092,968.811,3095.274,1934.275,60.814,1379.032,3244.672,2685.809,789.102,857.47,1580.705,440.396,413.067,216.465,229.784,210.552,425.405,240.091,650.836,167.137,3284.819,164.682,118.957,140.832,264.518,1045.138,414.827,558.256,424.816,188.054,1911.791
2008-12-09,434.575,945.715,3117.832,1960.793,62.078,1390.072,3289.384,2685.428,801.136,837.956,1547.307,433.55,421.115,216.465,267.083,209.189,421.236,240.511,660.797,167.59,3339.116,167.692,123.885,143.267,267.79,1054.656,434.441,607.333,423.898,187.73,2036.493
2008-12-10,440.867,973.706,3068.039,2003.336,62.869,1430.506,3339.956,2669.669,799.684,848.383,1631.627,445.775,424.206,231.228,280.088,216.157,434.765,241.867,656.992,180.682,3392.321,170.226,124.042,150.636,277.567,1061.44,445.015,621.181,426.38,184.961,2118.514
2008-12-11,443.954,969.868,3077.549,2062.234,64.173,1484.878,3318.367,2677.836,809.962,824.009,1659.363,443.171,429.035,234.04,277.651,220.897,443.715,245.754,674.593,186.7,3397.473,172.556,126.531,151.275,279.735,1079.999,452.598,630.633,438.296,185.15,2108.109
2008-12-12,425.883,974.506,3061.712,1977.326,61.9,1390.697,3218.119,2663.656,789.034,830.5,1691.164,432.542,397.715,234.95,261.212,217.533,429.404,252.702,648.234,175.527,3342.405,167.431,126.588,144.725,265.989,1103.243,452.633,632.653,439.934,184.332,2050.234
2008-12-15,443.79,973.106,3136.766,2080.79,63.438,1451.761,3164.312,2658.909,811.635,819.885,1657.55,455.085,400.082,241.165,288.422,216.568,452.085,259.398,672.143,184.983,3279.004,170.828,131.12,150.207,269.837,1103.033,459.63,644.962,458.33,179.411,2102.816
2008-12-16,441.742,1013.492,3135.481,2043.384,65.284,1450.037,3211.722,2707.045,813.524,862.022,1728.14,460.013,399.426,245.723,282.499,219.187,453.464,269.367,679.229,187.185,3466.483,169.051,134.233,151.408,267.732,1113.95,464.772,699.74,458.986,182.701,2120.327
2008-12-17,458.173,1029.775,3269.183,2121.685,68.386,1573.833,3386.878,2850.979,823.988,854.699,1750.411,483.343,454.132,240.487,290.042,222.845,451.773,277.601,674.168,192.494,3563.416,172.794,135.544,154.156,287.774,1131.221,475.239,723.909,473.702,189.551,2145.928
2008-12-18,464.74,1003.738,3277.042,2091.797,70.449,1547.155,3499.117,2902.869,820.55,836.903,1717.581,485.671,452.524,252.866,285.947,232.636,424.141,280.659,683.451,198.256,3512.474,173.589,137.972,156.344,293.885,1136.517,468.955,651.335,483.258,190.699,2197.453
2008-12-19,456.834,997.395,3150.084,2076.288,65.746,1456.615,3341.725,2750.788,790.114,839.606,1686.587,455.637,449.807,252.695,282.718,230.686,408.398,272.801,655.859,199.792,3486.873,173.874,134.8,155.4,282.527,1120.023,467.862,659.593,471.637,189.737,2149.141
2008-12-22,448.062,960.704,3129.831,2091.17,65.958,1401.107,3257.883,2755.32,773.495,824.208,1602.012,452.065,453.318,243.952,284.445,229.192,418.864,271.794,642.336,196.52,3433.189,165.69,130.276,148.428,281.314,1124.04,468.135,645.718,481.885,181.846,2088.179
2008-12-23,443.181,970.824,3121.498,2086.899,64.65,1411.107,3218.884,2776.871,772.644,816.728,1561.358,463.954,439.227,233.46,283.661,229.92,441.077,274.779,647.315,185.761,3439.409,167.557,131.215,143.919,285.696,1132.57,463.521,664.649,469.77,179.884,2066.132
2008-12-24,450.833,969.465,3132.514,2031.538,65.301,1405.025,3191.893,2804.257,766.826,820.998,1561.884,462.102,437.065,234.521,281.557,228.142,427.849,271.328,652.159,187.48,3452.333,167.887,130.484,144.119,281.081,1133.058,456.235,665.566,458.174,175.319,2085.543
2008-12-25,450.833,969.465,3132.514,2054.356,65.301,1405.025,3191.893,2804.257,766.826,820.998,1561.884,462.102,437.065,234.521,281.557,228.142,414.605,271.389,652.159,187.48,3452.333,167.887,131.9,143.497,281.081,1133.058,456.235,665.566,460.036,175.126,2085.543
2008-12-26,449.349,964.979,3147.372,2078.373,65.426,1398.187,3206.393,2816.047,766.175,825.732,1585.349,466.089,436.653,226.879,279.049,227.648,404.81,278.535,648.716,186.714,3458.164,167.887,130.843,144.15,281.009,1135.205,456.601,665.566,453.252,176.02,2065.321
2008-12-29,462.441,1002.488,3194.221,2109.027,65.957,1487.612,3310.557,2928.675,777.026,822.278,1567.494,478.274,433.155,232.585,279.049,227.648,405.518,275.785,666.216,192.026,3397.806,167.887,130.945,143.897,293.607,1137.573,446.223,683.241,457.747,176.84,2143.684
2008-12-30,464.471,1022.303,3180.73,2119.149,64.783,1512.877,3345.65,2932.842,783.199,842.087,1639.433,468.435,434.253,237.057,286.175,232,399.411,274.086,666.476,193.085,3355.172,167.887,132.85,151.141,300.489,1123.857,449.472,697.819,463.302,179.879,2140.8
2008-12-31,476.41,1030.875,3129.823,2108.161,67.372,1512.628,3276.012,2899.637,787.715,854.353,1638.168,455.466,427.099,233.649,287.487,231.273,397.021,275.046,657.496,193.085,3356.771,167.887,132.774,150.824,305.081,1130.911,447.871,719.256,453.617,182.387,2125.432
2009-01-01,476.41,1030.875,3129.823,2108.161,67.372,1512.628,3276.012,2899.637,787.715,854.353,1638.168,455.466,427.099,240.002,287.487,231.273,397.021,275.046,657.496,193.085,3356.771,167.887,132.774,150.824,305.081,1130.911,447.871,719.256,453.617,183.913,2125.432
2009-01-02,480.867,1075.664,3286.598,2100.63,67.447,1630.964,3487.163,2881.633,817.767,881.36,1770.256,465.257,427.526,242.667,287.487,236.682,406.286,276.904,650.579,190.527,3518.688,167.887,132.812,150.824,302.993,1157.483,457.765,719.719,436.152,184.803,2197.85
2009-01-05,484.134,1107.959,3410.695,2098.474,68.866,1646.824,3445.961,2917.128,825.3,877.975,1833.295,471.108,438.107,251.281,307.844,242.495,411.081,288.765,677.062,195.586,3599.047,179.018,142.478,154.269,312.818,1160.268,460.851,756.438,403.835,185.297,2273.985
2009-01-06,491.196,1139.227,3382.637,2071.086,69.908,1681.623,3440.711,2878.424,843.22,885.231,1931.486,481.017,456.056,253.02,305.558,242.449,414.105,298.791,700.639,199.557,3622.29,178.948,140.668,154.82,319.181,1202.999,479.176,754.407,386.206,187.164,2249.471
2009-01-07,496.859,1088.217,3346.452,2143.43,70.53,1615.565,3547.648,2927.683,845.467,858.735,1834.807,475.582,441.386,233.433,305.175,245.219,409.211,286.579,696.012,209.107,3456.834,184.131,137.182,157.125,309.663,1186.302,464.804,707.706,382.043,184.125,2208.104
2009-01-08,482.03,1105.867,3389.753,2108.846,70.487,1609.99,3475.461,2935.466,846.588,862.134,1863.318,472.018,434.196,233.481,294.08,237.703,409.739,266.431,684.482,198.215,3438.39,179.153,137.902,147.58,297.054,1198.881,467.324,709.1,373.567,182.556,2146.345
2009-01-09,483.645,1081.737,3337.777,2119.501,70.48,1589.362,3375.122,2866.19,837.596,844.032,1824.419,466.739,405.149,231.396,294.216,239.677,408.189,267.386,658.193,192.072,3356.466,179.444,135.898,145.669,295.942,1227.593,468.079,700.126,378.095,182.759,2113.782
2009-01-12,463.42,1035.194,3296.728,2143.378,69.41,1537.696,3230.507,2795.286,812.578,824.456,1710.376,458.949,392.498,221.33,288.299,238.826,407.744,253.851,631.296,185.917,3255.77,179.851,132.663,143.483,286.795,1215.639,467.584,668.165,371.455,186.072,2065.892
2009-01-13,447.039,1035.682,3199.891,2029.14,66.431,1503.531,3097.651,2745.482,792.186,826.581,1730.591,444.961,395.55,218.228,282.997,235.039,405.714,257.778,606.924,188.634,3232.657,179.758,126.032,146.663,280.628,1218.612,468.231,658.485,369.375,185.432,2042.364
2009-01-14,447.464,990.505,3023.108,2057.198,64.845,1423.487,2871.092,2682.313,751.903,798.713,1618.363,429.024,387.215,228.063,282.734,235.512,382.075,243.1,579.233,192.007,3063.757,180.669,128.337,146.134,267.994,1185.504,453.557,604.357,373.055,180.936,2034.92
2009-01-15,426.191,996.152,3041.181,1974.208,62.318,1456.988,2864.847,2666.155,741.254,800.513,1654.45,417.023,370.054,218.626,269.976,230.377,366.092,244.34,563.455,174.404,3034.405,177.038,123.434,138.791,264.466,1196.151,443.159,622.459,380.424,183.777,1958.103
2009-01-16,438.522,1013.722,3140.962,2007.047,64.42,1572.286,2982.425,2706.601,759.27,806.659,1692.973,423.955,375.892,226.189,276.692,230.849,363.882,249.284,572.895,182.434,3113.986,177.896,126.629,140.172,275.041,1222.774,449.301,643.39,388.914,186.384,2016.795
2009-01-19,441.277,998.141,3069.444,2012.6,64.318,1525.95,2911.124,2651.355,736.537,806.659,1673.022,415.36,360.664,227.204,274.084,228.914,342.808,239.801,540.966,184.135,3103.185,176.123,126.099,139.869,265.991,1214.008,451.782,645.849,385.917,185.054,2019.294
2009-01-20,419.187,953.328,2957.095,1987.122,61.598,1471.659,2744.869,2585.665,704.939,763.8,1588.311,402.662,344.129,219.41,273.401,224.842,334.357,233.055,524.494,178.326,2951.547,172.934,125.441,135.13,258.885,1196.6,441.93,622.536,383.019,184.084,1978.756
2009-01-21,408.93,974.479,2971.556,1995.666,60.941,1516.538,2859.184,2576.1,688.023,796.884,1643.685,394.519,344.575,212.544,265.408,221.912,346.801,234.206,535.935,174.238,2980.881,166.712,124.494,135.686,259.046,1187.75,439.203,636.927,376.905,181.663,1969.86
2009-01-22,417.936,948.26,2973.874,1993.345,62.405,1496.1,2870.983,2575.263,687.334,784.268,1629.393,385.926,339.888,212.02,267.445,224.875,336.197,234.522,519.118,175.732,2965.864,169.413,127.747,135.911,259.339,1204.882,438.701,627.638,383.145,179.176,1977.487
2009-01-23,397.906,975.62,2895.33,1919.02,61.877,1508.541,2821.76,2528.121,683.179,788.806,1639.284,367.36,327.359,207.865,262.596,222.264,328.846,234.275,502.894,169.73,2949.362,168.01,126.425,135.684,250.161,1208.03,433.358,650.024,375.405,177.706,1927.657
2009-01-26,403.042,1004.031,3066.415,1901.037,62.362,1618.234,3043.752,2630.978,724.007,793.155,1685.36,390.325,352.423,207.865,262.596,222.264,359.108,251.88,538.243,169.73,3013.495,169.141,127.414,135.684,260.66,1230.295,437.819,650.334,385.902,178.997,1938.124
2009-01-27,417.61,1009.118,3038.376,2014.445,63.406,1602.1,3013.344,2618.304,733.518,801.913,1684.755,388.812,343.279,217.25,267.468,222.264,358.978,248.797,520.171,169.73,2983.593,170.892,130.462,135.684,271.838,1248.056,432.805,652.069,389.895,178.741,1931.176
2009-01-28,428.086,1044.795,3106.633,1994.19,64.01,1652.959,3137.331,2642.114,758.8,828.779,1776.477,401.334,356.6,224.665,262.853,226.31,361.385,260.315,531.186,183.299,3077.876,170.318,131.607,135.684,277.755,1272.008,431.063,666.282,391.971,181.215,2047.956
2009-01-29,426.523,1021,3056.06,2028.92,62.601,1596.281,2997.768,2575.866,740.556,801.541,1751.052,391.876,342.02,223.909,263.324,226.455,349.254,254.489,517.41,184.859,2976.41,168.724,126.914,135.684,271.917,1266.858,424.513,650.215,389.316,178.22,2038.055
2009-01-30,413.595,992.03,3060.104,1964.832,61.703,1550.03,2907.175,2547.192,738.194,783.634,1711.864,373.415,318.36,228.713,264.191,226.056,350.829,248.596,493.671,183.798,2929.851,164.192,127.45,135.684,266.162,1249.779,420.202,629.936,383.084,177.469,2004.097
2009-02-02,405.366,987.414,2999.108,1920.989,61.057,1455.809,2805.307,2479.861,712.421,783.348,1670.363,362.071,325.58,219.992,248.986,225.556,332.99,240.233,472.142,179.566,2908.972,163.789,123.461,135.834,257.826,1239.915,410.501,616.627,377.2,177.15,1944.736
2009-02-03,415.638,985.456,3080.94,1929.819,61.884,1517.773,2923.558,2545.77,737.334,795.318,1740.071,356.643,325.758,221.725,249.759,224.827,336.936,245.304,444.35,182.747,2931.108,163.915,124.811,139.648,262.24,1263.099,416.087,607.305,384.704,180.856,1957.035
2009-02-04,411.99,1003.011,3107.287,1966.505,62.196,1559.197,3051.829,2526.814,759.033,790.083,1791.755,353.206,331.029,222.546,253.013,223.433,340.931,251.648,439.966,189.962,2907.469,165.889,125.61,140.593,268.783,1274.923,415.737,609.067,384.491,184.24,1957.057
2009-02-05,411.562,1022.719,3037.554,1940.336,62.779,1553.979,3039.128,2457.129,763.833,803.095,1813.406,346.46,326.22,220.281,255.027,225.053,334.013,247.934,444.674,186.593,2968.333,170.23,125.329,139.434,266.802,1294.826,415.403,628.779,378.424,183.626,1952.95
2009-02-06,428.486,1028.491,3108.591,1926.024,64.3,1613.442,3223.273,2456.627,780.992,824.722,1930.803,346.468,337.009,226.277,260.007,230.584,344.738,260.488,464.319,192.417,3120.264,175.695,129.497,143.408,284.351,1323.188,424.12,673.731,378.61,185.85,1976.364
2009-02-09,442.396,1051.958,3159.462,1898.093,66.028,1711.602,3400.054,2499.129,793.283,826.014,1928.474,374.725,352.74,233.574,259.075,230.68,375.578,265.652,499.579,191.006,3145.623,177.579,129.441,144.855,292.404,1349.793,426.494,678.594,388.551,187.169,1939.813
2009-02-10,431.722,1022.407,3111.57,1904.332,64.523,1682.157,3283.203,2496.28,764.057,786.294,1885.315,357.238,349.145,234.528,255.468,232.752,391.939,251.892,498.065,189.592,3005.338,175.042,128.459,144.379,286.633,1323.762,413.598,640.851,390.186,187.727,1954.124
2009-02-11,418.369,989.898,3043.852,1923.102,62.461,1657.812,3169.618,2471.937,749.994,792.131,1849.258,350.208,331.927,233.751,251.516,230.166,397.348,243.751,467.458,186.278,2917.172,172.813,128.616,146.174,278.97,1322.641,404.895,665.74,389.397,185.775,1966.193
2009-02-12,420.326,994.901,3025.206,1868.781,62.651,1571.416,3123.297,2450.359,739.208,793.974,1817.252,340.051,322.987,229.618,252.351,228.461,384.023,236.857,442.687,182.888,2888.748,174.289,127.199,141.991,272.793,1327.962,404.08,660.866,390.195,186.753,1914.135
2009-02-13,435.7,989.723,3125.992,1852.03,64.08,1634.471,3198.147,2479.713,745.972,786.226,1878.354,344.271,332.648,234.578,255.477,233.508,403.036,240.222,445.424,184.564,2923.159,174.131,129.971,146.352,272.055,1366.396,412.772,661.537,397.543,187.199,1957.606
2009-02-16,421.168,987.215,3091.077,1863.891,60.389,1567.518,3149.951,2451.475,726.46,786.226,1897.805,326.862,309.788,225.451,254.619,231.845,391.332,234.338,408.711,178.574,2927.484,172.493,129.844,144.952,268.485,1366.059,412.614,656.702,393.029,186.694,1919.462
2009-02-17,407.018,936.033,2970.883,1819.139,59.483,1493.516,2903.61,2351.043,708.892,750.666,1774.447,301.688,290.08,214.649,247.188,228.29,350.478,221.379,363.224,168.186,2789.901,169.814,126.176,139.819,260.808,1321.185,393.121,628.318,390.985,186.373,1849.739
2009-02-18,399.606,913.749,2913.959,1776.903,58.399,1471.047,2927.201,2349.732,700.965,749.828,1732.875,300.922,267.898,213.156,249.844,225.759,336.172,220.478,370.043,163.812,2745.849,169.212,126.081,140.179,260.283,1325.158,386.698,626.71,397.063,191.555,1868.817
2009-02-19,410.293,917.035,2953.702,1772.078,58.794,1520.169,3001.504,2381.335,708.765,741.096,1753.53,321.344,279.88,215.034,250.125,227.263,353.278,227.576,398.247,161.999,2759.66,169.585,126.418,141.403,265.921,1306.625,388.532,636.948,404.115,192.32,1849.801
2009-02-20,401.694,888.359,2875.913,1742.441,57.189,1429.452,2827.923,2304.761,686.292,732.854,1660.49,315.529,270.384,209.435,243.903,223.724,331.169,215.917,387.434,153.584,2648.762,167.29,123.029,137.53,254.998,1256.772,375.806,625.325,405.249,191.68,1796.293
2009-02-23,397.321,859.318,2918.262,1725.462,56.824,1430.312,2762.795,2304.544,690.449,707.198,1668.374,325.365,275.26,209.435,249.57,224.622,329.517,222.644,393.682,160.707,2575.805,168.129,123.709,139.867,259.628,1226.446,376.202,618.529,421.667,190.193,1855.329
2009-02-24,394.624,890.721,2845.637,1673.972,55.946,1422.544,2710.067,2265.894,678.063,735.681,1664.527,322.61,272.615,208.114,244.912,226.471,340.218,222.989,392.672,151.978,2626.83,164.724,122.476,137.531,256.15,1272.465,369.386,604.757,431.065,186.438,1835.332
2009-02-25,395.299,888.84,2779.045,1707.778,56.857,1427.115,2700.619,2254.239,675.216,728.061,1653.289,320.621,257.991,209.834,245.539,226.803,344.127,223.57,384.259,152.906,2591.531,166.956,123.086,140.011,256.539,1269.479,376.131,608.787,435.818,188.212,1835.714
2009-02-26,402.049,931.634,2860.405,1675.598,56.174,1490.149,2826.911,2286.445,693.232,716.747,1680.103,322.919,273.743,208.893,242.676,225.701,354.835,225.635,398.747,151.094,2586.493,166.135,122.241,140.388,263.613,1270.646,386.54,611.888,432.621,188.59,1830.824
2009-02-27,393.691,904.822,2746.387,1720.813,55.558,1428.849,2805.792,2258.439,672.55,700.713,1661.726,320.357,267.739,204.938,240.005,222.601,347.801,221.323,393.11,150.622,2540.783,164.231,121.354,141.062,248.696,1242.409,391.041,603.17,430.882,190.376,1780.572
2009-03-02,377.84,842.083,2621.235,1669.59,53.164,1348.261,2642.076,2122.027,625.157,667.611,1542.588,314.549,262.042,195.322,233.634,217.82,332.394,215.047,383.003,141.108,2360.632,161.695,115.869,135.714,238.741,1191.099,373.135,558.467,426.189,181.633,1696.497
2009-03-03,378.507,832.725,2535.429,1636.043,52.284,1279.615,2573.158,2078.551,607.379,663.69,1539.993,311.763,259.259,191.33,236.454,216.249,334.796,214.87,391.269,144.399,2390.174,163.112,115.261,136.377,234.039,1175.304,375.671,585.967,420.975,181.858,1708.268
2009-03-04,375.181,858.591,2591.977,1630.256,54.3,1398.326,2709.044,2126.123,633.549,679.537,1663.576,323.629,251.283,194.008,242.377,215.618,352.047,216.782,411.104,149.005,2500.907,166.368,117.061,139.678,239.2,1203.937,380.156,610.269,418.094,182.554,1731.077
2009-03-05,377.527,838.461,2488.15,1670.593,55.226,1333.086,2570.258,2096.902,613.604,650.864,1630.623,312.083,234.567,187.618,242.008,215.237,345.75,204.549,402.634,147.668,2404.246,171.925,117.573,143.431,234.221,1168.664,377.883,601.188,425.03,180.317,1694.199
2009-03-06,370.885,834.261,2419.246,1630.081,54.332,1338.308,2583.092,2100.861,614.886,651.849,1619.218,320.856,245.415,190.684,242.299,212.399,352.688,202.329,416.085,148.897,2357.375,173.585,118.558,144.826,235.093,1164.425,381.499,607.199,422.423,180.069,1685.255
2009-03-09,367.325,823.811,2422.184,1586.141,53.147,1374.547,2649.668,2080.751,599.972,645.347,1605.766,321.96,254.215,187.058,242.299,212.399,354.23,199.043,408.114,151.568,2335.104,166.857,115.433,143.18,229.127,1166.459,380.753,596.711,421.909,182.146,1614.387
2009-03-10,381.903,873.838,2527.775,1579.515,53.875,1450.167,2873.158,2198.606,633.537,686.31,1710.321,342.668,258.443,187.058,246.373,213.498,395.821,206.521,424.876,158.103,2448.852,165.784,118.46,144.76,238.081,1219.003,392.365,610.261,424.189,183.399,1666.847
2009-03-11,391.036,889.051,2593.526,1637.403,55.037,1431.465,2982.644,2221.351,626.67,687.771,1719.965,351.245,258.111,187.058,250.654,212.384,388.951,208.074,437.095,167.934,2519.093,167.976,117.216,147.989,249.981,1220.679,391.938,625.639,425.415,182.765,1689.264
2009-03-12,388.141,913.115,2582.282,1583.12,55.74,1406.601,3012.191,2193.171,631.355,715.581,1744.907,352.69,251.913,192.241,249.693,209.608,382.983,214.308,445.038,165.318,2681.117,165.491,117.806,147.65,260.108,1233.473,399.981,646.459,421.191,183.712,1670.809
2009-03-13,408.436,926.387,2608.497,1640.355,57.544,1442.368,3009.906,2231.34,645.989,720.752,1750.897,367.457,263.392,203.215,254.558,210.096,400.428,214.218,450.007,166.023,2803.11,163.464,121.486,152.395,265.051,1245.603,408.11,656.976,420.846,183.739,1756.759
2009-03-16,410.589,936.994,2673.227,1674.602,58.329,1482.416,3151.728,2286.25,670.595,717.748,1768.846,369.218,279.159,208.127,254.875,211.727,406.241,216.905,465.687,170.787,2899.161,156.131,122.001,154.465,270.134,1268.185,422.284,665.267,434.503,188.822,1784.157
